day,sales
12423,1600
12424,3792
12425,5792
12426,6611
12427,6384
12428,3528
12429,4117
12430,6454
12431,6582
12432,7499
12433,8887
12434,5642
12435,7126
12436,4013
12437,9756
12438,2262
12439,7629
12440,7769
12441,5218
12442,5825
12443,2363
12444,9602
12445,3919
12446,1701
12447,1081
12448,5920
12449,6403
12450,7193
12451,7586
12452,1049
12453,2337
12454,9719
12455,7098
12456,5323
12457,4091
12458,6837
12459,1697
12460,3428
12461,1202
12462,5423
12463,1388
12464,6873
12465,2062
12466,8111
12467,3404
12468,2526
12469,243
12470,6309
12471,5360
12472,8114
12473,4202
12474,9047
12475,9063
12476,5189
12477,3691
12478,6498
12479,1845
12480,4515
12481,2597
12482,8882
12483,6576
12484,1843
12485,655
12486,5021
12487,3648
12488,7478
12489,454
12490,2961
12491,1322
12492,5509
12493,7689
12494,5439
12495,687
12496,6360
12497,1981
12498,1981
12499,8825
12500,3816
12501,9702
12502,8077
12503,3845
12504,6787
12505,1352
12506,2446
12507,5402
12508,8809
12509,2461
12510,3544
12511,6326
12512,4675
12513,543
12514,9735
12515,3854
12516,1702
12517,1470
12518,6807
12519,5314
12520,1814
12521,4225
12522,5628
12523,3837
12524,1471
12525,6139
12526,973
12527,1176
12528,3901
12529,1125
12530,6859
12531,8436
12532,1975
12533,9231
12534,498
12535,3202
12536,9755
12537,9817
12538,6725
12539,273
12540,3105
12541,6486
12542,4647
12543,9131
12544,1667
12545,9938
12546,1512
12547,2698
12548,5818
12549,4198
12550,4373
12551,7287
12552,9111
12553,8257
12554,3391
12555,6163
12556,6126
12557,5608
12558,9327
12559,8788
12560,6904
12561,9636
12562,6711
12563,8171
12564,9655
12565,2796
12566,3320
12567,6372
12568,6710
12569,3831
12570,6542
12571,8985
12572,5065
12573,2858
12574,4082
12575,9757
12576,5475
12577,3973
12578,6051
12579,1722
12580,1773
12581,9359
12582,3954
12583,9053
12584,8138
12585,3156
12586,1180
12587,1286
12588,5210
12589,4399
12590,669
12591,2992
12592,2223
12593,4253
12594,1667
12595,7088
12596,1089
12597,2879
12598,7289
12599,4369
12600,6215
12601,6655
12602,4054
12603,2295
12604,3910
12605,5275
12606,8320
12607,8026
12608,9360
12609,7837
12610,9358
12611,1940
12612,7989
12613,6103
12614,618
12615,4042
12616,8577
12617,3005
12618,9259
12619,118
12620,7223
12621,8177
12622,7596
12623,7209
12624,3351
12625,4542
12626,3515
12627,7551
12628,3209
12629,8351
12630,5133
12631,2266
12632,8627
12633,143
12634,8329
12635,4304
12636,6298
12637,6867
12638,8690
12639,1074
12640,9754
12641,13
12642,9520
12643,1096
12644,6161
12645,6705
12646,4177
12647,5402
12648,1969
12649,9670
12650,2450
12651,147
12652,9484
12653,415
12654,7212
12655,7200
12656,8435
12657,6420
12658,2592
12659,4107
12660,7761
12661,2340
12662,8803
12663,4126
12664,609
12665,3907
12666,5264
12667,1985
12668,9504
12669,5435
12670,6641
12671,527
12672,7574
12673,624
12674,2604
12675,4334
12676,9215
12677,5936
12678,6979
12679,4094
12680,4648
12681,6672
12682,8022
12683,6828
12684,3948
12685,4361
12686,5404
12687,3466
12688,3868
12689,3485
12690,321
12691,7804
12692,7288
12693,2689
12694,490
12695,6131
12696,4094
12697,5960
12698,1530
12699,1479
12700,949
12701,1535
12702,6983
12703,2809
12704,3005
12705,1163
12706,4442
12707,3557
12708,2744
12709,2105
12710,6305
12711,8567
12712,4978
12713,6317
12714,7413
12715,3827
12716,8844
12717,1970
12718,1100
12719,8414
12720,8389
12721,6551
12722,9767
12723,5892
12724,426
12725,7501
12726,604
12727,7625
12728,6554
12729,8528
12730,2533
12731,8616
12732,1748
12733,1148
12734,660
12735,4513
12736,8428
12737,8719
12738,1162
12739,4787
12740,5811
12741,1232
12742,7100
12743,7191
12744,4586
12745,2070
12746,409
12747,5548
12748,8611
12749,7295
12750,3314
12751,221
12752,5649
12753,4222
12754,4887
12755,6541
12756,2319
12757,7595
12758,7139
12759,5905
12760,9511
12761,6425
12762,4854
12763,283
12764,9036
12765,3989
12766,5932
12767,6766
12768,9415
12769,2550
12770,5713
12771,4034
12772,9249
12773,8307
12774,2006
12775,6295
12776,3206
12777,8941
12778,3672
12779,123
12780,2922
12781,7292
12782,1225
12783,3262
12784,1331
12785,961
12786,7109
12787,7967
12788,6182
12789,6657
12790,17
12791,2831
12792,9127
12793,4221
12794,588
12795,9024
12796,4702
12797,5299
12798,8156
12799,8455
12800,2170
12801,9861
12802,8296
12803,6563
12804,2501
12805,2391
12806,2956
12807,4400
12808,2481
12809,2733
12810,2703
12811,4335
12812,7026
12813,2864
12814,4705
12815,2300
12816,765
12817,5377
12818,8840
12819,2473
12820,9784
12821,2324
12822,902
12823,373
12824,9515
12825,5769
12826,7886
12827,9336
12828,2927
12829,5265
12830,5500
12831,1456
12832,4499
12833,4386
12834,5058
12835,8543
12836,3133
12837,8748
12838,6899
12839,2386
12840,7268
12841,9468
12842,8525
12843,215
12844,1995
12845,2458
12846,3412
12847,6421
12848,5543
12849,6830
12850,3442
12851,733
12852,1387
12853,729
12854,1965
12855,2298
12856,7402
12857,7877
12858,287
12859,7589
12860,8491
12861,9144
12862,9670
12863,8107
12864,7890
12865,6385
12866,8605
12867,2137
12868,7078
12869,1908
12870,4650
12871,7803
12872,7541
12873,140
12874,6038
12875,4766
12876,9362
12877,1948
12878,1883
12879,1673
12880,1441
12881,7166
12882,490
12883,2792
12884,811
12885,6667
12886,5700
12887,4516
12888,5237
12889,4992
12890,6246
12891,3429
12892,3463
12893,250
12894,5882
12895,6044
12896,4736
12897,3274
12898,3702
12899,2346
12900,3138
12901,6999
12902,7103
12903,9990
12904,1063
12905,3520
12906,4459
12907,4497
12908,7144
12909,6723
12910,2063
12911,3695
12912,7840
12913,1127
12914,5200
12915,1415
12916,4858
12917,558
12918,8761
12919,3581
12920,8526
12921,1231
12922,2927
12923,7427
12924,9632
12925,9077
12926,313
12927,8971
12928,4927
12929,5140
12930,4485
12931,6622
12932,269
12933,8566
12934,8556
12935,7232
12936,6843
12937,7566
12938,9408
12939,3238
12940,3368
12941,726
12942,6690
12943,2748
12944,4596
12945,4504
12946,1413
12947,8084
12948,288
12949,6443
12950,1994
12951,2419
12952,7174
12953,3569
12954,8153
12955,9234
12956,9529
12957,4553
12958,9878
12959,2985
12960,6576
12961,2085
12962,5553
12963,326
12964,233
12965,784
12966,8499
12967,9756
12968,2570
12969,9498
12970,2325
12971,2299
12972,3463
12973,2272
12974,2227
12975,1053
12976,2246
12977,525
12978,3228
12979,2921
12980,2660
12981,9345
12982,390
12983,8997
12984,2693
12985,8142
12986,5059
12987,4502
12988,652
12989,6009
12990,4614
12991,4520
12992,8201
12993,8944
12994,1070
12995,1801
12996,8768
12997,2363
12998,1741
12999,820
13000,2864
13001,2276
13002,9671
13003,506
13004,73
13005,4369
13006,4744
13007,5627
13008,1833
13009,5066
13010,1550
13011,8564
13012,972
13013,3809
13014,9709
13015,1771
13016,2943
13017,9206
13018,702
13019,4397
13020,5381
13021,2317
13022,520
13023,2261
13024,3970
13025,4429
13026,292
13027,4030
13028,8046
13029,9258
13030,6293
13031,5150
13032,715
13033,7694
13034,3516
13035,2816
13036,4167
13037,1181
13038,2431
13039,4331
13040,5870
13041,7728
13042,4608
13043,7151
13044,7460
13045,5808
13046,1834
13047,5304
13048,7410
13049,9580
13050,7372
13051,1019
13052,4830
13053,9201
13054,9135
13055,8089
13056,9016
13057,5831
13058,4805
13059,8361
13060,4821
13061,1400
13062,5576
13063,5749
13064,5683
13065,8889
13066,5101
13067,3314
13068,4327
13069,4855
13070,8597
13071,7955
13072,2416
13073,5424
13074,7433
13075,7620
13076,5644
13077,773
13078,2412
13079,4020
13080,1477
13081,4251
13082,3931
13083,767
13084,8401
13085,2712
13086,5136
13087,5
13088,4478
13089,1938
13090,8133
13091,1638
13092,685
13093,6293
13094,1764
13095,9530
13096,6946
13097,2920
13098,2212
13099,4068
13100,1186
13101,2851
13102,2271
13103,9556
13104,4056
13105,859
13106,661
13107,5450
13108,4200
13109,1614
13110,6341
13111,8126
13112,2166
13113,4669
13114,6411
13115,6265
13116,6967
13117,4640
13118,9181
13119,6596
13120,4931
13121,4027
13122,9719
13123,6329
13124,3096
13125,3415
13126,866
13127,7499
13128,4336
13129,1114
13130,3109
13131,3778
13132,1568
13133,234
13134,825
13135,1547
13136,4823
13137,3902
13138,6952
13139,3702
13140,2808
13141,2409
13142,2033
13143,5308
13144,5620
13145,7957
13146,7066
13147,5661
13148,7865
13149,7728
13150,3404
13151,6076
13152,6440
13153,8607
13154,571
13155,909
13156,730
13157,3077
13158,3996
13159,4299
13160,1022
13161,3987
13162,9556
13163,8791
13164,7648
13165,2262
13166,3025
13167,8423
13168,7835
13169,8657
13170,9306
13171,2414
13172,9030
13173,6431
13174,9051
13175,8605
13176,1413
13177,8944
13178,5716
13179,233
13180,6413
13181,996
13182,8001
13183,4269
13184,8107
13185,1652
13186,9624
13187,7094
13188,1140
13189,7186
13190,7766
13191,3563
13192,1502
13193,54
13194,2500
13195,3143
13196,4635
13197,6508
13198,7039
13199,5967
13200,6792
13201,239
13202,1080
13203,9147
13204,7839
13205,576
13206,7430
13207,5562
13208,7211
13209,4326
13210,7501
13211,3224
13212,6074
13213,7357
13214,3022
13215,8471
13216,6287
13217,4382
13218,5553
13219,8648
13220,9953
13221,1052
13222,9477
13223,6402
13224,4798
13225,2929
13226,6555
13227,8982
13228,443
13229,4759
13230,201
13231,5702
13232,2226
13233,9132
13234,8601
13235,1816
13236,8525
13237,9700
13238,8780
13239,4742
13240,1690
13241,5870
13242,5760
13243,3499
13244,1781
13245,7972
13246,3327
13247,3362
13248,6612
13249,9300
13250,9993
13251,5385
13252,2138
13253,931
13254,1554
13255,4125
13256,3435
13257,6584
13258,1389
13259,7979
13260,9532
13261,7404
13262,947
13263,6233
13264,1923
13265,4353
13266,8997
13267,4911
13268,6712
13269,8813
13270,1311
13271,8176
13272,6601
13273,5012
13274,823
13275,3177
13276,577
13277,6861
13278,3292
13279,2687
13280,2763
13281,6967
13282,8134
13283,4666
13284,4109
13285,6472
13286,6530
13287,7425
13288,6208
13289,921
13290,9703
13291,7699
13292,7403
13293,1798
13294,8948
13295,5303
13296,7562
13297,4923
13298,4509
13299,5401
13300,2935
13301,3597
13302,2244
13303,3891
13304,3889
13305,1329
13306,4448
13307,8415
13308,3298
13309,5210
13310,8594
13311,1052
13312,6039
13313,3166
13314,1972
13315,261
13316,4914
13317,5822
13318,3324
13319,3994
13320,824
13321,7981
13322,7232
13323,3340
13324,3059
13325,1226
13326,308
13327,2711
13328,7482
13329,5216
13330,6369
13331,6950
13332,6815
13333,1381
13334,7389
13335,5697
13336,8944
13337,4016
13338,55
13339,8685
13340,324
13341,5396
13342,9548
13343,1083
13344,3724
13345,2170
13346,5126
13347,4280
13348,4679
13349,2451
13350,5747
13351,3204
13352,1557
13353,429
13354,6885
13355,7897
13356,6011
13357,5394
13358,2598
13359,7026
13360,8034
13361,7859
13362,7664
13363,3125
13364,6835
13365,6512
13366,4500
13367,1636
13368,3208
13369,9763
13370,2315
13371,1487
13372,3334
13373,8724
13374,3178
13375,6492
13376,4930
13377,2255
13378,6920
13379,4354
13380,542
13381,3615
13382,3085
13383,7733
13384,3041
13385,8611
13386,9408
13387,2591
13388,424
13389,8482
13390,464
13391,5491
13392,643
13393,3173
13394,4720
13395,727
13396,7831
13397,9771
13398,7119
13399,3783
13400,4514
13401,4819
13402,5607
13403,8547
13404,1311
13405,7506
13406,2836
13407,472
13408,4353
13409,4601
13410,8526
13411,7872
13412,7263
13413,2714
13414,1223
13415,558
13416,1943
13417,1185
13418,7767
13419,1414
13420,7217
13421,848
13422,9731
13423,6549
13424,9462
13425,3803
13426,9857
13427,3396
13428,750
13429,5838
13430,8026
13431,1226
13432,1705
13433,5008
13434,5670
13435,643
13436,4805
13437,7589
13438,2045
13439,726
13440,5647
13441,3652
13442,4429
13443,3379
13444,3633
13445,9876
13446,126
13447,1811
13448,3632
13449,4604
13450,3611
13451,9212
13452,5672
13453,6224
13454,14
13455,2396
13456,7674
13457,5410
13458,6687
13459,8488
13460,2416
13461,9135
13462,2421
13463,9996
13464,3031
13465,4540
13466,2262
13467,1460
13468,2462
13469,5791
13470,8881
13471,1353
13472,8277
13473,5878
13474,1042
13475,6197
13476,749
13477,4921
13478,6337
13479,6045
13480,3341
13481,4380
13482,5164
13483,4808
13484,9436
13485,6742
13486,9117
13487,7431
13488,6150
13489,2013
13490,2006
13491,5835
13492,5383
13493,4762
13494,587
13495,2123
13496,2029
13497,400
13498,8964
13499,5918
13500,2816
13501,7140
13502,5708
13503,3750
13504,8213
13505,4209
13506,899
13507,6211
13508,429
13509,1951
13510,3927
13511,8447
13512,3006
13513,1861
13514,9494
13515,3299
13516,4201
13517,4557
13518,1341
13519,2423
13520,7407
13521,8315
13522,3167
13523,9496
13524,1142
13525,2428
13526,1225
13527,8674
13528,1036
13529,116
13530,3447
13531,658
13532,6009
13533,7081
13534,4513
13535,2679
13536,632
13537,4780
13538,324
13539,6507
13540,3709
13541,6485
13542,5516
13543,9618
13544,8798
13545,4523
13546,4720
13547,912
13548,8178
13549,286
13550,5685
13551,3599
13552,824
13553,6018
13554,9332
13555,5755
13556,1982
13557,4640
13558,9757
13559,5758
13560,7805
13561,1808
13562,6586
13563,9822
13564,8168
13565,6853
13566,2926
13567,7855
13568,7
13569,2796
13570,2518
13571,8511
13572,6101
13573,2851
13574,5263
13575,1933
13576,7892
13577,4394
13578,6411
13579,5146
13580,7630
13581,516
13582,777
13583,4343
13584,2217
13585,3401
13586,6402
13587,311
13588,1298
13589,5378
13590,3065
13591,1243
13592,8856
13593,6530
13594,9671
13595,621
13596,6864
13597,4734
13598,3985
13599,8008
13600,8494
13601,9723
13602,4873
13603,9422
13604,4489
13605,5470
13606,3768
13607,487
13608,7986
13609,1680
13610,4205
13611,4449
13612,9703
13613,6644
13614,8572
13615,3421
13616,4396
13617,9997
13618,2280
13619,9447
13620,6127
13621,6991
13622,858
13623,7038
13624,8053
13625,5318
13626,5556
13627,36
13628,9172
13629,3874
13630,5263
13631,8093
13632,7771
13633,2887
13634,7426
13635,6052
13636,4803
13637,9232
13638,2389
13639,8099
13640,9589
13641,4978
13642,4535
13643,7562
13644,669
13645,1601
13646,6043
13647,5535
13648,8455
13649,1305
13650,4933
13651,6609
13652,395
13653,879
13654,6498
13655,6104
13656,3031
13657,5017
13658,4950
13659,4614
13660,6411
13661,6735
13662,9046
13663,4581
13664,2762
13665,5344
13666,7042
13667,1376
13668,7328
13669,3677
13670,1870
13671,2251
13672,8860
13673,7660
13674,194
13675,8765
13676,871
13677,6634
13678,5859
13679,9225
13680,7459
13681,2311
13682,3525
13683,5635
13684,8076
13685,1263
13686,9220
13687,9154
13688,2524
13689,1415
13690,4528
13691,9796
13692,4830
13693,4825
13694,8064
13695,6314
13696,7706
13697,9738
13698,2631
13699,8952
13700,6100
13701,211
13702,9977
13703,2165
13704,1656
13705,8122
13706,8993
13707,7750
13708,133
13709,7215
13710,496
13711,4626
13712,4038
13713,1526
13714,4388
13715,6871
13716,9942
13717,3501
13718,6470
13719,8513
13720,8884
13721,1673
13722,706
13723,8720
13724,7757
13725,5172
13726,9586
13727,3223
13728,1171
13729,2764
13730,408
13731,8053
13732,8074
13733,2097
13734,1943
13735,2605
13736,8044
13737,4028
13738,7694
13739,1703
13740,8180
13741,1715
13742,3677
13743,7911
13744,3573
13745,6879
13746,7274
13747,4138
13748,9608
13749,8305
13750,6963
13751,1841
13752,1217
13753,8772
13754,7731
13755,6367
13756,2387
13757,232
13758,1284
13759,4769
13760,2430
13761,2878
13762,2775
13763,5402
13764,4264
13765,9531
13766,7078
13767,3129
13768,2681
13769,437
13770,9482
13771,2707
13772,1418
13773,2870
13774,8364
13775,5592
13776,7129
13777,5026
13778,2486
13779,4233
13780,3231
13781,3408
13782,9598
13783,4361
13784,3816
13785,5457
13786,8095
13787,4333
13788,4653
13789,1957
13790,5970
13791,9107
13792,5400
13793,6771
13794,3293
13795,94
13796,4638
13797,7969
13798,5292
13799,6329
13800,5466
13801,4073
13802,870
13803,1646
13804,5596
13805,8841
13806,5833
13807,8204
13808,1534
13809,8729
13810,8096
13811,427
13812,7741
13813,6187
13814,7944
13815,8537
13816,103
13817,3319
13818,5384
13819,6235
13820,4004
13821,7292
13822,2156
13823,4526
13824,2567
13825,9070
13826,8560
13827,6144
13828,6643
13829,529
13830,744
13831,545
13832,5874
13833,1988
13834,2154
13835,2657
13836,7120
13837,5744
13838,5223
13839,974
13840,4978
13841,6802
13842,2811
13843,8249
13844,3616
13845,7957
13846,2501
13847,8797
13848,5872
13849,2041
13850,7897
13851,286
13852,3853
13853,4747
13854,1723
13855,4732
13856,9857
13857,1855
13858,5799
13859,5776
13860,7134
13861,8162
13862,3545
13863,6859
13864,8602
13865,594
13866,8248
13867,4138
13868,2036
13869,8635
13870,9605
13871,681
13872,5025
13873,7505
13874,2691
13875,5496
13876,2209
13877,8389
13878,5939
13879,3415
13880,7992
13881,9731
13882,1547
13883,2721
13884,2561
13885,8002
13886,7141
13887,5768
13888,5328
13889,354
13890,2157
13891,2953
13892,8397
13893,8834
13894,6131
13895,4330
13896,6668
13897,3710
13898,5144
13899,8299
13900,3002
13901,6812
13902,9704
13903,7000
13904,1873
13905,750
13906,1167
13907,9744
13908,6362
13909,1864
13910,2638
13911,4866
13912,4148
13913,6830
13914,8822
13915,484
13916,9003
13917,5280
13918,8304
13919,7066
13920,3612
13921,3818
13922,466
13923,9073
13924,1328
13925,2640
13926,8451
13927,9953
13928,4159
13929,990
13930,4497
13931,8532
13932,346
13933,2369
13934,6040
13935,3738
13936,1584
13937,6908
13938,9197
13939,8128
13940,8009
13941,3688
13942,3053
13943,9529
13944,2604
13945,599
13946,3730
13947,7837
13948,3469
13949,9952
13950,7389
13951,9912
13952,1743
13953,9840
13954,8162
13955,9667
13956,5280
13957,1883
13958,7285
13959,9231
13960,3510
13961,96
13962,8747
13963,6331
13964,4758
13965,4909
13966,4447
13967,1904
13968,6125
13969,2826
13970,5840
13971,1403
13972,3834
13973,9231
13974,6805
13975,1823
13976,4885
13977,5491
13978,3623
13979,1953
13980,5898
13981,5753
13982,1199
13983,8028
13984,1436
13985,1936
13986,5243
13987,4541
13988,6527
13989,2181
13990,8086
13991,9351
13992,7678
13993,1746
13994,8726
13995,358
13996,3928
13997,8130
13998,6650
13999,8455
14000,5108
14001,2413
14002,40
14003,592
14004,505
14005,4159
14006,6289
14007,2027
14008,158
14009,4951
14010,4184
14011,961
14012,639
14013,6314
14014,8801
14015,1748
14016,9174
14017,8285
14018,4050
14019,2687
14020,9858
14021,84
14022,2632
14023,5720
14024,8260
14025,7589
14026,4626
14027,4110
14028,2092
14029,6214
14030,4240
14031,450
14032,1534
14033,9999
14034,9866
14035,6601
14036,9648
14037,8267
14038,2076
14039,7781
14040,6701
14041,3498
14042,6400
14043,3121
14044,2662
14045,502
14046,5725
14047,4957
14048,1064
14049,3898
14050,8106
14051,1250
14052,6263
14053,5827
14054,3535
14055,1324
14056,1337
14057,9534
14058,2549
14059,3510
14060,6272
14061,9506
14062,5464
14063,3730
14064,3528
14065,1427
14066,204
14067,6967
14068,64
14069,3748
14070,9477
14071,4551
14072,95
14073,1927
14074,4215
14075,3927
14076,2190
14077,5342
14078,1888
14079,6996
14080,1461
14081,1264
14082,7736
14083,7803
14084,5067
14085,2893
14086,8372
14087,6984
14088,435
14089,1377
14090,2550
14091,9124
14092,8148
14093,6644
14094,9527
14095,1517
14096,8397
14097,4353
14098,8658
14099,2780
14100,6248
14101,6654
14102,7336
14103,3968
14104,5188
14105,4828
14106,335
14107,9863
14108,9304
14109,279
14110,1514
14111,928
14112,3806
14113,7875
14114,6850
14115,4617
14116,6323
14117,6839
14118,4106
14119,76
14120,7847
14121,4124
14122,4168
14123,6577
14124,2959
14125,4755
14126,7738
14127,752
14128,7788
14129,6079
14130,352
14131,9469
14132,1759
14133,718
14134,439
14135,1898
14136,6240
14137,1639
14138,4113
14139,4049
14140,7774
14141,1936
14142,1021
14143,105
14144,341
14145,8350
14146,5191
14147,8245
14148,338
14149,8700
14150,2008
14151,3937
14152,4355
14153,9896
14154,3205
14155,7388
14156,8626
14157,87
14158,2744
14159,442
14160,7578
14161,5129
14162,6446
14163,8608
14164,5308
14165,7602
14166,3362
14167,3072
14168,9893
14169,2498
14170,5861
14171,4647
14172,2890
14173,2829
14174,10
14175,1454
14176,5957
14177,6949
14178,9492
14179,7698
14180,7098
14181,8495
14182,5206
14183,9087
